"participant","prompt","stimulus","stimulus_voice","word_pair","variable_1","variable_2","vs","variable_same","v1_type","v2_type","v_types","v_types_shorthand","vm1","vm2","manipulation_matching","block","dimension","slider_response"
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>tagger cabin</p>","taggercabin-p06-ii","p06","taggercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,2,"gender",0.598
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>cabin tagger</p>","cabintagger-p01-ci","p01","cabintagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,2,"gender",0.803
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bottom dagger</p>","bottomdagger-p06-sc","p06","bottomdagger","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","sc","tInnovative","TRAPConservative",FALSE,2,"gender",0.541
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>dapper dagger</p>","dapperdagger-p08-cc","p08","dapperdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,2,"gender",0.125
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>cabin tagger</p>","cabintagger-p07-ic","p07","cabintagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,2,"gender",0.677
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bottom dagger</p>","bottomdagger-p05-ri","p05","bottomdagger","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ri","tConservative","TRAPInnovative",FALSE,2,"gender",0.579
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>party button</p>","partybutton-p08-rs","p08","partybutton","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","rs","tConservative","tInnovative",FALSE,2,"gender",0.168
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>badder cotton</p>","baddercotton-p07-ir","p07","baddercotton","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","ir","TRAPInnovative","tInnovative",TRUE,3,"accent",0.717
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>cotton button</p>","cottonbutton-p04-rr","p04","cottonbutton","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","rr","tInnovative","tInnovative",TRUE,3,"accent",0.822
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>badder cotton</p>","baddercotton-p06-ir","p06","baddercotton","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","ir","TRAPInnovative","tInnovative",TRUE,3,"accent",0.963
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>dotty dagger</p>","dottydagger-p04-sc","p04","dottydagger","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","sc","tConservative","TRAPConservative",TRUE,3,"accent",0.318
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>tagger cabin</p>","taggercabin-p01-ii","p01","taggercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,3,"accent",0.799
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>badder cabin</p>","baddercabin-p07-ii","p07","baddercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,3,"accent",0.973
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>cabin gutter</p>","cabingutter-p06-is","p06","cabingutter","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","is","TRAPInnovative","tConservative",FALSE,3,"accent",0.464
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>bottom dagger</p>","bottomdagger-p01-ri","p01","bottomdagger","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ri","tInnovative","TRAPInnovative",TRUE,3,"accent",0.62
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>cabin tagger</p>","cabintagger-p08-ci","p08","cabintagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,3,"accent",0.537
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>cotton button</p>","cottonbutton-p06-rr","p06","cottonbutton","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","rr","tInnovative","tInnovative",TRUE,3,"accent",0.715
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>bottom cotton</p>","bottomcotton-p05-sr","p05","bottomcotton","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","sr","tConservative","tInnovative",FALSE,3,"accent",0.793
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>dotty butter</p>","dottybutter-p04-ss","p04","dottybutter","t","t","tt",TRUE,"Conservative","Conservative","ConservativeConservative","ss","tConservative","tConservative",TRUE,3,"accent",0.472
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>bottom dagger</p>","bottomdagger-p08-rc","p08","bottomdagger","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","rc","tInnovative","TRAPConservative",FALSE,3,"accent",0.657
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>dotty butter</p>","dottybutter-p07-sr","p07","dottybutter","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","sr","tConservative","tInnovative",FALSE,3,"accent",0.741
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>cabin party</p>","cabinparty-p01-cs","p01","cabinparty","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cs","TRAPConservative","tConservative",TRUE,3,"accent",0.773
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>tagger cabin</p>","taggercabin-p06-cc","p06","taggercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,3,"accent",0.602
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>cotton button</p>","cottonbutton-p07-rs","p07","cottonbutton","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","rs","tInnovative","tConservative",FALSE,3,"accent",0.713
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>dapper cabin</p>","dappercabin-p04-ic","p04","dappercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,3,"accent",0.907
