"participant","stimulus","stimulus_voice","word_pair","variable_1","variable_2","vs","variable_same","v1_type","v2_type","v_types","v_types_shorthand","vm1","vm2","manipulation_matching","block","binary_response","dimension","binary_response_numeric"
"exp62","bottomcotton-p05-ss","p05","bottomcotton","t","t","tt",TRUE,"Conservative","Conservative","ConservativeConservative","ss","tConservative","tConservative",TRUE,3,"strong NZ accent","accent",0
"exp62","taggercabin-p07-ii","p07","taggercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,3,"strong NZ accent","accent",0
"exp62","dapperdagger-p06-ic","p06","dapperdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,3,"strong NZ accent","accent",0
"exp62","baggygarter-p06-is","p06","baggygarter","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","is","TRAPInnovative","tConservative",FALSE,3,"strong NZ accent","accent",0
"exp62","bottomcabin-p08-ri","p08","bottomcabin","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ri","tInnovative","TRAPInnovative",TRUE,3,"not strong NZ accent","accent",1
"exp62","cabintagger-p04-ic","p04","cabintagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,3,"not strong NZ accent","accent",1
"exp62","dapperparty-p07-cr","p07","dapperparty","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cr","TRAPConservative","tInnovative",FALSE,3,"not strong NZ accent","accent",1
"exp62","cabinparty-p06-cs","p06","cabinparty","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cs","TRAPConservative","tConservative",TRUE,3,"not strong NZ accent","accent",1
"exp62","bottomcotton-p08-rs","p08","bottomcotton","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","rs","tInnovative","tConservative",FALSE,3,"strong NZ accent","accent",0
"exp62","dottydagger-p07-sc","p07","dottydagger","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","sc","tConservative","TRAPConservative",TRUE,3,"strong NZ accent","accent",0
"exp62","cabindagger-p07-ci","p07","cabindagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,3,"not strong NZ accent","accent",1
"exp62","badderparty-p01-ir","p01","badderparty","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","ir","TRAPInnovative","tInnovative",TRUE,3,"strong NZ accent","accent",0
"exp62","cabindagger-p04-cc","p04","cabindagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,3,"not strong NZ accent","accent",1
"exp62","cabindagger-p05-ci","p05","cabindagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,3,"not strong NZ accent","accent",1
"exp62","bottomcotton-p04-ss","p04","bottomcotton","t","t","tt",TRUE,"Conservative","Conservative","ConservativeConservative","ss","tConservative","tConservative",TRUE,3,"not strong NZ accent","accent",1
"exp62","dottycabin-p07-rc","p07","dottycabin","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","rc","tInnovative","TRAPConservative",FALSE,3,"strong NZ accent","accent",0
"exp62","dapperdagger-p08-ci","p08","dapperdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,3,"not strong NZ accent","accent",1
"exp62","daggerparty-p01-is","p01","daggerparty","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","is","TRAPInnovative","tConservative",FALSE,3,"strong NZ accent","accent",0
"exp62","badderparty-p05-cs","p05","badderparty","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cs","TRAPConservative","tConservative",TRUE,3,"not strong NZ accent","accent",1
"exp62","dottygarter-p01-sr","p01","dottygarter","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","sr","tConservative","tInnovative",FALSE,3,"strong NZ accent","accent",0
"exp62","bottomdagger-p08-si","p08","bottomdagger","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","si","tConservative","TRAPInnovative",FALSE,3,"strong NZ accent","accent",0
"exp62","dottybutter-p04-sr","p04","dottybutter","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","sr","tConservative","tInnovative",FALSE,3,"not strong NZ accent","accent",1
"exp62","partybutton-p01-ss","p01","partybutton","t","t","tt",TRUE,"Conservative","Conservative","ConservativeConservative","ss","tConservative","tConservative",TRUE,3,"strong NZ accent","accent",0
"exp62","bottomdagger-p05-si","p05","bottomdagger","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","si","tConservative","TRAPInnovative",FALSE,3,"strong NZ accent","accent",0
"exp62","cottonbutton-p05-rr","p05","cottonbutton","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","rr","tInnovative","tInnovative",TRUE,3,"strong NZ accent","accent",0
"exp62","baggycotton-p08-is","p08","baggycotton","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","is","TRAPInnovative","tConservative",FALSE,3,"strong NZ accent","accent",0
"exp62","dapperparty-p07-ir","p07","dapperparty","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","ir","TRAPInnovative","tInnovative",TRUE,3,"not strong NZ accent","accent",1
"exp62","baggycotton-p05-cr","p05","baggycotton","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cr","TRAPConservative","tInnovative",FALSE,3,"strong NZ accent","accent",0
"exp62","bottomcotton-p07-rr","p07","bottomcotton","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","rr","tInnovative","tInnovative",TRUE,3,"strong NZ accent","accent",0
"exp62","baddercotton-p04-cs","p04","baddercotton","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cs","TRAPConservative","tConservative",TRUE,3,"not strong NZ accent","accent",1
"exp62","baggycotton-p08-ir","p08","baggycotton","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","ir","TRAPInnovative","tInnovative",TRUE,3,"strong NZ accent","accent",0
"exp62","cabindagger-p01-cc","p01","cabindagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,3,"not strong NZ accent","accent",1
"exp62","cabintagger-p06-cc","p06","cabintagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,3,"not strong NZ accent","accent",1
"exp62","bottomcabin-p04-rc","p04","bottomcabin","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","rc","tInnovative","TRAPConservative",FALSE,3,"strong NZ accent","accent",0
"exp62","cottonbutton-p06-rs","p06","cottonbutton","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","rs","tInnovative","tConservative",FALSE,3,"strong NZ accent","accent",0
"exp62","bottomcotton-p08-rr","p08","bottomcotton","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","rr","tInnovative","tInnovative",TRUE,3,"strong NZ accent","accent",0
"exp62","bottombaggy-p06-si","p06","bottombaggy","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","si","tConservative","TRAPInnovative",FALSE,3,"strong NZ accent","accent",0
"exp62","cottoncabin-p04-sc","p04","cottoncabin","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","sc","tConservative","TRAPConservative",TRUE,3,"strong NZ accent","accent",0
"exp62","dapperdagger-p05-ii","p05","dapperdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,3,"strong NZ accent","accent",0
"exp62","bottombaggy-p06-ri","p06","bottombaggy","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ri","tInnovative","TRAPInnovative",TRUE,3,"not strong NZ accent","accent",1
"exp62","cabinparty-p04-cr","p04","cabinparty","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cr","TRAPConservative","tInnovative",FALSE,3,"strong NZ accent","accent",0
"exp62","cottoncabin-p01-sc","p01","cottoncabin","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","sc","tConservative","TRAPConservative",TRUE,3,"strong NZ accent","accent",0
"exp62","dottybutter-p06-sr","p06","dottybutter","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","sr","tConservative","tInnovative",FALSE,3,"strong NZ accent","accent",0
"exp62","cabindagger-p08-ii","p08","cabindagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,3,"strong NZ accent","accent",0
"exp62","dottybutter-p07-rs","p07","dottybutter","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","rs","tInnovative","tConservative",FALSE,3,"strong NZ accent","accent",0
"exp62","bottomcabin-p05-ri","p05","bottomcabin","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ri","tInnovative","TRAPInnovative",TRUE,3,"strong NZ accent","accent",0
"exp62","baddercabin-p01-ic","p01","baddercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,3,"not strong NZ accent","accent",1
"exp62","bottomcabin-p01-rc","p01","bottomcabin","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","rc","tInnovative","TRAPConservative",FALSE,3,"not strong NZ accent","accent",1
"exp62","bottombaggy-p04-ri","p04","bottombaggy","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ri","tConservative","TRAPInnovative",FALSE,4,"more masculine","gender",1
"exp62","cabingutter-p05-is","p05","cabingutter","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","is","TRAPInnovative","tInnovative",TRUE,4,"less masculine","gender",0
"exp62","cabinparty-p07-cs","p07","cabinparty","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cs","TRAPConservative","tInnovative",FALSE,4,"less masculine","gender",0
"exp62","badderdagger-p01-ic","p01","badderdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,4,"more masculine","gender",1
"exp62","baggycotton-p05-cr","p05","baggycotton","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cr","TRAPConservative","tConservative",TRUE,4,"more masculine","gender",1
